SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2012	F	Female	30.9	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2013	F	Female	44.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2014	F	Female	49.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2015	F	Female	47.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2016	F	Female	60.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2017	F	Female	53.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2006	F	Female	31.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2007	F	Female	27.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2008	F	Female	29.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2009	F	Female	30.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2010	F	Female	30.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2011	F	Female	30.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2012	F	Female	29.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2013	F	Female	32.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2014	F	Female	33.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2015	F	Female	33.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	F	Female	28.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	F	Female	31.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2006	F	Female	26.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2008	F	Female	31.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2011	F	Female	32.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2013	F	Female	37.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2014	F	Female	36.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2015	F	Female	38.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2016	F	Female	41.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2017	F	Female	41.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2010	F	Female	18.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2011	F	Female	22.9	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2012	F	Female	22.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2013	F	Female	23.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2014	F	Female	23.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2006	F	Female	55.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2007	F	Female	55.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2008	F	Female	58.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2009	F	Female	56.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2010	F	Female	56.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2011	F	Female	57.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2006	F	Female	34.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2007	F	Female	35.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2008	F	Female	37.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2009	F	Female	39.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2010	F	Female	36.9	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2011	F	Female	37.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2012	F	Female	38.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2013	F	Female	41.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2014	F	Female	42.9	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2015	F	Female	44.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2016	F	Female	53.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2006	F	Female	20.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2007	F	Female	21.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2008	F	Female	23.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2009	F	Female	24.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2010	F	Female	22.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2011	F	Female	23.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2012	F	Female	23.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2013	F	Female	24.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2014	F	Female	26.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2015	F	Female	26.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2016	F	Female	26.9	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2006	F	Female	75.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2007	F	Female	75.9	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2008	F	Female	76.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2009	F	Female	76.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2010	F	Female	76.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2011	F	Female	77.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2012	F	Female	76.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2006	F	Female	14.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2007	F	Female	13.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2008	F	Female	13.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2009	F	Female	13.9	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2010	F	Female	16.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2011	F	Female	18.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2012	F	Female	19.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2013	F	Female	19.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2014	F	Female	25.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2015	F	Female	29.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2006	F	Female	36.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2007	F	Female	35.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2008	F	Female	33.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2009	F	Female	33.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2010	F	Female	32.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2011	F	Female	31.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2012	F	Female	32.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2013	F	Female	34.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2014	F	Female	37.9	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2015	F	Female	38.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2016	F	Female	37.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2017	F	Female	37.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2006	F	Female	35.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2007	F	Female	36.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2008	F	Female	38.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2009	F	Female	38.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2010	F	Female	37.2	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2011	F	Female	38.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2012	F	Female	39.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2013	F	Female	38.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2014	F	Female	35.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2015	F	Female	37.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2016	F	Female	37.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2017	F	Female	37.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2006	F	Female	69.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2007	F	Female	71.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2008	F	Female	72.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2009	F	Female	71.7	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2010	F	Female	70.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2011	F	Female	70.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2012	F	Female	71.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2013	F	Female	66.4	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2014	F	Female	71.8	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2015	F	Female	72.3	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2016	F	Female	71.6	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2017	F	Female	72.0	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2006	F	Female	16.1	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
S_1580	Percentage of women among senior-level civil servants	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2006	F	Female	16.5	PT	Percent	0	Units	nan	nan	UNECE Statistical Division Database	nan	nan	nan
