SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	160.1584117	-9.622391719	90	Solomon Islands	2015	F	Female	26.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	160.1584117	-9.622391719	90	Solomon Islands	2020	F	Female	26.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	1706.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2020	F	Female	1209.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2020	F	Female	231.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2015	F	Female	168.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2020	F	Female	168.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2015	F	Female	452.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2020	F	Female	536.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-23.63544151	15.07791834	132	Cabo Verde	2020	F	Female	73.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2020	F	Female	556.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2015	F	Female	145.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2020	F	Female	145.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2015	F	Female	92.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2020	F	Female	397.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2020	F	Female	637.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2020	F	Female	5.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2015	F	Female	124.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2020	F	Female	124.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2020	F	Female	517.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2015	F	Female	1526.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2020	F	Female	976.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2015	F	Female	299.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2020	F	Female	322.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2015	F	Female	98.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2020	F	Female	108.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2015	F	Female	1588.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2020	F	Female	2154.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2020	F	Female	14.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2020	F	Female	309.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-61.3493756	15.43391378	212	Dominica	2015	F	Female	6.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-61.3493756	15.43391378	212	Dominica	2020	F	Female	6.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2020	F	Female	560.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-88.86862995	13.73603564	222	El Salvador	2020	F	Female	237.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2015	F	Female	272.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2020	F	Female	272.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2015	F	Female	178.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2020	F	Female	353.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2015	F	Female	44.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2020	F	Female	56.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2015	F	Female	903.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2020	F	Female	1036.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2015	F	Female	2641.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2020	F	Female	3342.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2020	F	Female	143.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2015	F	Female	4.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2020	F	Female	21.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2015	F	Female	1149.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2020	F	Female	1400.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2015	F	Female	134.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2020	F	Female	137.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-157.5643005	1.768837732	296	Kiribati	2015	F	Female	12.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-157.5643005	1.768837732	296	Kiribati	2020	F	Female	18.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2015	F	Female	1740.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2020	F	Female	1740.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-61.68248568	12.11238395	308	Grenada	2020	F	Female	14.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2020	F	Female	129.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2015	F	Female	825.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2020	F	Female	482.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-19.02116966	64.79134763	352	Iceland	2015	F	Female	632.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-19.02116966	64.79134763	352	Iceland	2020	F	Female	555.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2015	F	Female	668.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2020	F	Female	668.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	113.9174	-0.9945822040000001	360	Indonesia	2015	F	Female	2465.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	113.9174	-0.9945822040000001	360	Indonesia	2020	F	Female	2465.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	54.19766348	32.74370885	364	Iran (Islamic Republic of)	2015	F	Female	262.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	54.19766348	32.74370885	364	Iran (Islamic Republic of)	2020	F	Female	586.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	43.76606267	33.05013795	368	Iraq	2015	F	Female	2607.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	43.76606267	33.05013795	368	Iraq	2020	F	Female	2011.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2015	F	Female	86.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2020	F	Female	163.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	2015	F	Female	104.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	2020	F	Female	166.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-77.31068409	18.15616857	388	Jamaica	2020	F	Female	26.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	139.27161030000002	36.6554539	392	Japan	2015	F	Female	198.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	139.27161030000002	36.6554539	392	Japan	2020	F	Female	209.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2015	F	Female	81.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2020	F	Female	47.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	37.13024774	30.65365973	400	Jordan	2015	F	Female	213.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	37.13024774	30.65365973	400	Jordan	2020	F	Female	252.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2015	F	Female	455.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2020	F	Female	455.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	127.1803633	40.1462645	408	Democratic People's Republic of Korea	2015	F	Female	112.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	127.1803633	40.1462645	408	Democratic People's Republic of Korea	2020	F	Female	121.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2015	F	Female	142.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2020	F	Female	100.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	47.49305029	29.53949468	414	Kuwait	2015	F	Female	8.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	47.49305029	29.53949468	414	Kuwait	2020	F	Female	14.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	101.99019679999999	20.27482773	418	Lao People's Democratic Republic	2015	F	Female	47.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	101.99019679999999	20.27482773	418	Lao People's Democratic Republic	2020	F	Female	50.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	35.89391711	33.92152458	422	Lebanon	2020	F	Female	111.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	28.25362195	-29.58041814	426	Lesotho	2015	F	Female	257.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	28.25362195	-29.58041814	426	Lesotho	2020	F	Female	431.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2015	F	Female	381.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2020	F	Female	464.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2020	F	Female	165.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	18.0295985	27.04042819	434	Libya	2015	F	Female	152.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	18.0295985	27.04042819	434	Libya	2020	F	Female	152.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	9.552985019	47.14167005	438	Liechtenstein	2015	F	Female	19.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	9.552985019	47.14167005	438	Liechtenstein	2020	F	Female	16.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2020	F	Female	442.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
S_1270	Number of women candidates for the lower or single houses of parliament	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2015	F	Female	186.0	NUMBER	Number	0	Units	nan	nan	IPU	nan	nan	nan
