SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	747	Northern Africa and Western Asia	2020	M	Male	Y_GE65	65 years old and over	13835.216999999999	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	747	Northern Africa and Western Asia	2020	M	Male	Y_GE80	80 old and over	2063.794	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	747	Northern Africa and Western Asia	2020	_T	Both sexes or no breakdown by sex	Y_GE65	65 years old and over	30565.853	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	747	Northern Africa and Western Asia	2020	_T	Both sexes or no breakdown by sex	Y_GE80	80 old and over	5247.74	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	753	Eastern and South-Eastern Asia	2020	F	Female	Y_GE65	65 years old and over	147713.765	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	753	Eastern and South-Eastern Asia	2020	F	Female	Y_GE80	80 old and over	30822.332000000002	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	753	Eastern and South-Eastern Asia	2020	M	Male	Y_GE65	65 years old and over	123899.77699999999	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	753	Eastern and South-Eastern Asia	2020	M	Male	Y_GE80	80 old and over	18921.283	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	753	Eastern and South-Eastern Asia	2020	_T	Both sexes or no breakdown by sex	Y_GE65	65 years old and over	271613.542	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
S_0030	Number of older persons aged 65+ and 80+	G	Global	2	Sub-region	nan	nan	753	Eastern and South-Eastern Asia	2020	_T	Both sexes or no breakdown by sex	Y_GE80	80 old and over	49743.615	NUMBER	Number	0	Units	nan	nan	World Population Prospects, 2019	nan	nan	nan
