SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0540	Proportion of population living with HIV/AIDS that have suppressed their viral loads	G	Global	0	Global	nan	nan	1	World	2019	M	Male	_T	All age ranges or no breakdown by age	47.0	PT	Percent	0	Units	nan	nan	UNAIDS data, 2019.	https://www.unaids.org/sites/default/files/media_asset/2019-UNAIDS-data_en.pdf	nan	nan
S_0540	Proportion of population living with HIV/AIDS that have suppressed their viral loads	G	Global	0	Global	nan	nan	1	World	2019	F	Female	_T	All age ranges or no breakdown by age	59.0	PT	Percent	0	Units	nan	nan	UNAIDS data, 2019.	https://www.unaids.org/sites/default/files/media_asset/2019-UNAIDS-data_en.pdf	nan	nan
