SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	31.50149288	-26.56471011	748	Eswatini	2016	F	Female	27.4	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2014	F	Female	12.5	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	69.29499799999999	38.43069666	762	Tajikistan	2019	F	Female	6.6	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	101.02029509999998	15.13089239	764	Thailand	2016	F	Female	64.8	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	0.97835765	8.532096072	768	Togo	2016	F	Female	11.4	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	9.572737411	34.11439971	788	Tunisia	2013	F	Female	8.5	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	35.42890329	38.9899684	792	Turkey	2019	F	Female	3.9	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2019	F	Female	18.1	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2013	F	Female	15.4	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2019	F	Female	17.7	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2019	F	Female	21.3	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2020	F	Female	6.3	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2013	F	Female	14.0	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	-88.70199554	17.19965901	84	Belize	2010	F	Female	25.5	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	-56.01387025	-32.800283799999995	858	Uruguay	2017	F	Female	10.6	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	63.11944558	41.77560518	860	Uzbekistan	2019	F	Female	12.4	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	-66.15642084	7.121324747999999	862	Venezuela (Bolivarian Republic of)	2010	F	Female	31.1	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	45.22389143	15.22242099	887	Yemen	2013	F	Female	1.6	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	27.850329	-14.59701056	894	Zambia	2019	F	Female	12.9	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
S_1550	Percent of firms with a female top manager	G	Global	4	Country or Area	160.1584117	-9.622391719	90	Solomon Islands	2015	F	Female	22.6	PT	Percent	0	Units	nan	nan	Enterprise Surveys (http://www.enterprisesurveys.org), The World Bank.	nan	2010-2020	nan
