SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1140	Share of women and men among adults without access to formal financial services	G	Global	0	Global	nan	nan	1	World	2017	M	Male	Y_GE15	15 years old and over	44.0	PT	Percent	0	Units	nan	nan	The World Bank Findex Global database, 2017	nan	nan	nan
S_1140	Share of women and men among adults without access to formal financial services	G	Global	0	Global	nan	nan	1	World	2017	F	Female	Y_GE15	15 years old and over	56.0	PT	Percent	0	Units	nan	nan	The World Bank Findex Global database, 2017	nan	nan	nan
