SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2011	F	Female	Y45T49	45 to 49 years old	16322.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2001	F	Female	Y45T49	45 to 49 years old	17129.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-61.3493756	15.43391378	212	Dominica	2001	F	Female	Y45T49	45 to 49 years old	126.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2002	F	Female	Y45T49	45 to 49 years old	13207.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2010	F	Female	Y45T49	45 to 49 years old	14456.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-78.37005241	-1.4477858909999999	218	Ecuador	2001	F	Female	Y45T49	45 to 49 years old	19898.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2000	F	Female	Y45T49	45 to 49 years old	3556.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2000	F	Female	Y45T49	45 to 49 years old	31088.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2010	F	Female	Y45T49	45 to 49 years old	34183.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2011	F	Female	Y45T49	45 to 49 years old	299825.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2002	F	Female	Y45T49	45 to 49 years old	5267.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2014	F	Female	Y45T49	45 to 49 years old	11909.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	1997	F	Female	Y45T49	45 to 49 years old	1565.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2007	F	Female	Y45T49	45 to 49 years old	2431.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2001	F	Female	Y45T49	45 to 49 years old	42837.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	Y45T49	45 to 49 years old	50258.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	1999	F	Female	Y45T49	45 to 49 years old	22991.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2009	F	Female	Y45T49	45 to 49 years old	37773.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2001	F	Female	Y45T49	45 to 49 years old	33928.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2001	F	Female	Y45T49	45 to 49 years old	1377153.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	1996	F	Female	Y45T49	45 to 49 years old	64550.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2011	F	Female	Y45T49	45 to 49 years old	113068.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	113.9174	-0.9945822040000001	360	Indonesia	2000	F	Female	Y45T49	45 to 49 years old	203846.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	43.76606267	33.05013795	368	Iraq	1997	F	Female	Y45T49	45 to 49 years old	13251.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2011	F	Female	Y45T49	45 to 49 years old	27277.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	1995	F	Female	Y45T49	45 to 49 years old	9390.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-77.31068409	18.15616857	388	Jamaica	2001	F	Female	Y45T49	45 to 49 years old	4290.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	1999	F	Female	Y45T49	45 to 49 years old	23340.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2001	F	Female	Y45T49	45 to 49 years old	37434.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2000	F	Female	Y45T49	45 to 49 years old	31792.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	74.52324839	41.46204516	417	Kyrgyzstan	1999	F	Female	Y45T49	45 to 49 years old	3799.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	74.52324839	41.46204516	417	Kyrgyzstan	2009	F	Female	Y45T49	45 to 49 years old	6153.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	101.99019679999999	20.27482773	418	Lao People's Democratic Republic	1995	F	Female	Y45T49	45 to 49 years old	7001.151	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2000	F	Female	Y45T49	45 to 49 years old	6854.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2010	F	Female	Y45T49	45 to 49 years old	1631.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2001	F	Female	Y45T49	45 to 49 years old	9292.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2001	F	Female	Y45T49	45 to 49 years old	2587.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	1998	F	Female	Y45T49	45 to 49 years old	6410.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2000	F	Female	Y45T49	45 to 49 years old	112.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2006	F	Female	Y45T49	45 to 49 years old	228.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	1998	F	Female	Y45T49	45 to 49 years old	9657.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	1995	F	Female	Y45T49	45 to 49 years old	2722.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2005	F	Female	Y45T49	45 to 49 years old	1905.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2001	F	Female	Y45T49	45 to 49 years old	1010.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2000	F	Female	Y45T49	45 to 49 years old	1611.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2011	F	Female	Y45T49	45 to 49 years old	2223.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2000	F	Female	Y45T49	45 to 49 years old	139513.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2004	F	Female	Y45T49	45 to 49 years old	7689.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	19.25214024	42.78717043	499	Montenegro	2003	F	Female	Y45T49	45 to 49 years old	3005.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2004	F	Female	Y45T49	45 to 49 years old	41704.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	1997	F	Female	Y45T49	45 to 49 years old	23705.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2001	F	Female	Y45T49	45 to 49 years old	10972.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-59.53464889999999	13.13648273	52	Barbados	2010	F	Female	Y45T49	45 to 49 years old	2286.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2001	F	Female	Y45T49	45 to 49 years old	48762.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-69.97050586	12.50878756	533	Aruba	2000	F	Female	Y45T49	45 to 49 years old	540.75	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	170.47556730000002	-43.98721568	554	New Zealand	1996	F	Female	Y45T49	45 to 49 years old	11133.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	170.47556730000002	-43.98721568	554	New Zealand	2013	F	Female	Y45T49	45 to 49 years old	22140.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	171.0839119	7.110213497	584	Marshall Islands	1999	F	Female	Y45T49	45 to 49 years old	31.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	134.5733878	7.502307591	585	Palau	2005	F	Female	Y45T49	45 to 49 years old	88.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-64.78155012	32.27881922	60	Bermuda	2000	F	Female	Y45T49	45 to 49 years old	418.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-64.78155012	32.27881922	60	Bermuda	2010	F	Female	Y45T49	45 to 49 years old	622.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2002	F	Female	Y45T49	45 to 49 years old	5831.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	120.86014180000001	14.16591706	608	Philippines	2000	F	Female	Y45T49	45 to 49 years old	175531.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	125.94510520000001	-8.797497247	626	Timor-Leste	2004	F	Female	Y45T49	45 to 49 years old	2495.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2002	F	Female	Y45T49	45 to 49 years old	81548.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2011	F	Female	Y45T49	45 to 49 years old	63547.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	29.92310194	-1.999842114	646	Rwanda	2012	F	Female	Y45T49	45 to 49 years old	9488.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-60.96529553	13.89405601	662	Saint Lucia	2001	F	Female	Y45T49	45 to 49 years old	308.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-64.66224284	-16.71273412	68	Bolivia (Plurinational State of)	2001	F	Female	Y45T49	45 to 49 years old	7910.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	-64.66224284	-16.71273412	68	Bolivia (Plurinational State of)	2012	F	Female	Y45T49	45 to 49 years old	9104.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	44.54763347	24.12594211	682	Saudi Arabia	2010	F	Female	Y45T49	45 to 49 years old	142.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	2005-2014	nan
S_0185	Number of women aged 45 to 49 years who have not had a child	G	Global	4	Country or Area	20.805876	44.03145697	688	Serbia	2002	F	Female	Y45T49	45 to 49 years old	26274.0	NUMBER	Number	0	Units	E	Estimated	http://data.un.org/Data.aspx?d=POP&f=tableCode:40 - on 12 May 2020	nan	1995-2004	nan
